uid,education,department,grade,gender,headpic,politicalstatus,religion,sourcearea,residence,fatherage,fathereducation,motherage,mothereducation,brothersistercount,parentsmarriage,marriage,isrecommended,isrecommendedbycontest,isartstudent,nativeplace,fathersta,mothersta
9087,7,29,6,1,9,2,3,36,2,49,7,51,4,1,3,1,2,2,2,36,1,1
9088,7,29,6,0,1,2,3,36,2,51,7,52,7,1,1,1,2,2,2,36,1,1
9092,7,20,6,0,1,4,1,8,2,45,6,42,7,0,1,1,1,2,2,8,1,1
9093,7,20,6,1,8,4,1,9,2,61,2,59,1,1,1,1,2,2,2,9,1,1
9094,7,20,6,0,1,4,1,9,1,54,4,56,2,3,1,1,2,2,2,9,1,1
9095,7,20,6,0,1,4,1,6,1,46,2,44,3,0,1,1,2,2,2,6,1,1
9096,7,20,6,1,1,2,1,2,2,48,7,44,8,0,1,1,2,2,2,2,1,1
9097,7,20,6,0,4,4,1,2,2,44,7,43,4,0,1,2,2,2,2,6,1,1
9098,7,20,6,0,1,4,1,2,2,53,7,47,7,0,1,1,2,2,2,2,1,1
9099,7,28,6,1,1,4,1,4,2,50,7,45,3,2,1,1,2,2,2,4,1,1
9100,7,28,6,1,4,4,1,26,2,54,6,48,6,0,1,1,2,2,2,26,1,1
9101,7,28,6,0,1,4,1,2,2,48,7,48,8,0,1,1,2,2,2,26,1,1
9102,7,28,6,1,1,4,1,26,2,46,8,44,7,0,1,1,1,2,2,26,1,1
9103,7,28,6,1,1,4,1,23,2,45,8,44,4,0,2,1,2,2,2,17,1,1
9104,7,28,6,1,1,4,1,23,2,45,7,42,7,0,1,1,2,2,2,23,1,1
9105,7,39,6,0,3,4,1,18,2,46,6,47,4,2,1,1,2,2,2,18,1,1
9106,7,39,6,0,1,4,1,17,2,42,7,42,7,0,1,1,2,2,2,17,1,1
9107,7,39,6,1,3,4,1,13,2,49,7,46,7,0,1,1,2,2,2,13,1,1
9108,7,39,6,1,1,4,1,9,2,48,6,47,6,1,1,1,2,2,2,9,1,1
9109,7,39,6,0,1,4,1,29,2,45,7,39,7,0,1,1,2,2,2,29,1,1
9110,7,39,6,0,1,4,1,17,2,43,4,42,3,0,1,1,2,2,2,17,1,1
9116,7,20,6,0,3,4,1,11,2,43,2,45,4,3,2,1,2,2,2,9,1,1
9117,7,20,6,1,1,4,1,15,1,39,4,39,2,2,1,1,2,2,2,15,1,1
9118,7,20,6,0,3,4,1,15,2,52,3,50,3,3,1,1,2,2,2,15,1,1
9119,7,20,6,0,7,4,1,25,2,46,7,43,3,0,1,1,2,2,2,25,1,1
9120,7,20,6,0,1,4,1,25,2,49,7,52,7,0,4,1,2,2,2,29,1,1
9121,7,20,6,1,5,4,1,17,1,51,3,43,2,0,1,1,2,2,2,17,1,1
9122,7,20,6,0,1,4,1,3,2,47,7,45,7,0,1,1,2,2,2,3,1,1
9123,7,20,6,0,1,4,1,4,2,50,7,48,3,0,1,1,2,2,2,4,1,1
9124,7,28,6,1,1,2,1,9,2,50,4,40,6,0,1,1,2,2,2,33,1,1
9125,7,29,6,0,2,4,1,16,2,51,7,49,9,1,1,1,1,2,2,16,1,1
9126,7,29,6,1,2,4,1,19,1,45,3,45,1,2,1,1,2,2,2,19,1,1
9127,7,29,6,0,10,4,1,31,2,42,4,41,7,0,1,1,2,2,2,31,1,1
9128,7,29,6,0,1,4,1,27,2,42,6,37,4,0,1,1,2,2,2,27,1,1
9129,7,39,6,0,9,4,1,27,1,40,4,39,4,2,2,1,2,2,2,27,1,1
9130,7,39,6,1,1,4,1,25,2,47,7,44,4,0,1,1,2,2,2,25,1,1
9131,7,39,6,0,1,4,1,6,2,46,7,41,7,0,1,1,2,2,2,6,1,1
9132,7,39,6,0,10,4,1,17,2,45,7,43,7,0,1,1,2,2,2,17,1,1
9133,7,39,6,0,9,4,1,2,2,43,9,44,8,0,1,1,2,2,2,17,1,1
9134,7,39,6,0,1,4,1,2,2,48,7,45,8,0,1,1,2,2,2,2,1,1
9135,7,39,6,1,7,4,1,13,2,43,9,43,6,8,1,1,2,2,2,12,1,1
9136,7,46,6,0,1,2,1,36,2,52,7,50,7,2,1,1,2,2,2,36,1,1
9137,7,46,6,0,1,2,1,36,2,54,8,55,6,2,1,1,2,2,2,36,1,1
9139,7,86,6,0,9,2,3,36,2,47,4,48,6,3,1,1,2,2,2,36,1,1
9140,7,86,6,1,2,2,2,36,2,55,7,51,8,2,1,1,2,2,2,7,1,1
9141,7,86,6,1,1,2,1,2,2,47,1,46,1,2,1,1,2,2,2,9,1,1
9142,7,86,6,1,1,2,1,36,2,48,4,42,4,2,2,1,2,2,2,36,1,1
9143,7,20,6,0,4,4,1,23,2,47,9,46,7,0,1,1,2,2,1,6,1,1
9144,7,21,6,1,1,4,1,3,2,46,6,46,7,0,1,1,2,2,2,2,1,1
9145,7,21,6,0,9,4,1,31,2,50,9,46,7,0,1,1,2,2,2,31,1,1
9146,7,21,6,0,1,4,1,13,2,45,7,45,7,0,1,1,2,2,2,13,1,1
9147,7,29,6,0,7,4,1,6,2,50,7,45,6,0,4,1,1,2,2,6,1,1
9148,7,29,6,1,1,4,1,2,2,47,7,44,7,0,1,1,2,2,2,3,1,1
9149,7,29,6,1,1,3,1,25,2,42,4,42,4,0,4,1,2,2,2,25,1,1
9150,7,39,6,1,3,4,1,6,1,46,2,44,4,0,1,1,2,2,2,6,1,1
9151,7,39,6,0,7,4,1,2,2,50,6,44,7,2,1,1,2,2,2,23,1,1
9152,7,39,6,0,4,4,1,2,2,60,7,58,7,0,1,1,2,2,1,2,1,1
9153,7,39,6,0,9,4,1,24,2,46,9,44,7,1,1,1,2,2,2,24,1,1
9154,7,39,6,1,2,4,1,21,1,46,7,46,6,1,1,1,2,2,2,14,1,1
9155,7,39,6,0,8,3,1,32,2,52,3,50,4,2,3,1,2,2,2,32,1,1
9156,7,21,6,1,1,4,1,5,1,59,2,50,2,3,1,1,2,2,2,5,1,1
9157,7,21,6,0,1,4,1,17,2,44,7,44,7,1,1,1,2,2,2,17,1,1
9161,7,22,6,0,1,4,4,20,1,43,2,39,1,1,1,1,2,2,2,20,1,1
9162,7,22,6,1,1,4,1,2,2,45,3,43,3,2,2,1,2,2,2,14,1,1
9163,7,22,6,1,2,4,1,14,2,49,4,45,4,2,1,1,2,2,2,14,1,1
9164,7,22,6,1,1,4,1,16,2,45,6,45,6,0,1,1,2,2,2,16,1,1
9165,7,29,6,0,8,4,1,6,2,45,7,45,7,0,1,1,2,2,2,6,1,1
9166,7,29,6,0,1,3,1,21,2,63,6,53,4,0,1,1,2,2,2,17,1,1
9167,7,29,6,0,1,4,1,21,1,43,3,44,3,4,1,1,2,2,2,14,1,1
9168,7,29,6,1,1,4,1,17,2,51,7,48,7,0,1,1,2,2,2,17,1,1
9169,7,29,6,0,6,4,1,14,2,47,3,42,3,5,1,1,2,2,2,14,1,1
9170,7,29,6,1,2,4,1,14,2,43,3,45,3,2,1,1,2,2,2,14,1,1
9171,7,29,6,0,4,4,1,14,2,44,6,43,6,1,1,1,2,2,2,14,1,1
9172,7,29,6,1,1,4,1,14,2,48,4,48,4,1,1,1,2,2,1,14,1,1
9173,7,29,6,0,3,3,1,32,2,39,4,37,4,0,1,1,2,2,2,3,1,1
9174,7,29,6,0,2,4,1,18,2,45,7,43,7,0,1,1,2,2,2,18,1,1
9175,7,29,6,0,3,4,1,18,1,54,4,53,3,4,1,1,2,2,2,18,1,1
9176,7,39,6,0,7,4,1,9,2,46,8,43,8,0,5,1,2,1,2,13,1,1
9177,7,39,6,0,8,4,1,9,2,44,7,44,6,0,1,1,2,2,2,9,1,1
9178,7,39,6,0,1,4,1,14,2,47,7,46,7,0,1,1,2,2,2,14,1,1
9179,7,39,6,0,2,4,1,4,1,47,3,46,3,3,2,1,2,2,2,4,1,1
9180,7,39,6,0,2,4,1,15,2,49,7,48,7,0,1,1,2,2,2,30,1,1
9181,7,22,6,0,9,4,1,2,2,49,9,49,6,0,1,1,2,2,2,2,1,1
9182,7,23,6,1,8,4,1,31,2,49,8,43,7,0,1,1,2,2,2,5,1,1
9183,7,23,6,0,1,4,1,27,1,40,2,41,3,1,2,1,2,2,2,2,1,1
9184,7,29,6,0,9,4,1,4,1,44,6,44,6,0,1,1,2,2,2,4,1,1
9185,7,29,6,0,4,4,1,4,2,46,7,46,7,0,1,1,2,2,2,4,1,1
9186,7,29,6,0,2,4,1,4,2,43,7,41,7,0,1,1,2,2,1,4,1,1
9187,7,29,6,0,4,4,1,26,2,46,6,46,7,0,1,1,2,2,2,26,1,1
9188,7,39,6,0,9,4,1,2,2,62,6,50,7,0,1,1,2,2,2,2,2,1
9189,7,39,6,0,10,4,1,10,2,52,6,46,4,1,1,1,2,2,2,10,1,1
9190,7,39,6,1,3,4,1,10,2,52,6,43,7,0,1,1,2,2,2,10,1,1
9191,7,39,6,0,10,4,1,26,2,48,4,44,7,0,2,1,2,2,2,26,1,1
9192,7,17,6,1,1,2,1,23,2,46,7,46,6,0,5,1,2,2,2,23,1,1
9193,7,23,6,1,4,4,1,15,1,50,2,48,2,3,1,1,2,2,2,15,1,1
9194,7,23,6,0,1,4,1,5,1,43,3,45,1,4,1,1,2,2,2,5,1,1
9195,7,23,6,1,2,4,1,32,2,49,1,48,6,0,1,1,2,2,2,30,2,1
9196,7,23,6,0,1,3,1,3,2,46,6,45,7,0,1,1,2,2,2,3,1,1
9197,7,23,6,0,4,4,1,4,2,44,3,43,4,0,1,1,2,2,2,4,1,1
9198,7,24,6,1,8,4,1,19,2,45,7,44,6,1,1,1,2,2,2,19,1,1
9200,7,30,6,0,3,4,1,2,2,50,7,51,8,0,1,1,2,2,2,2,1,1
9201,7,30,6,0,1,4,1,25,1,41,2,40,2,2,1,1,2,2,2,25,1,1
9202,7,17,6,0,3,3,1,23,2,47,4,47,4,0,1,1,2,2,2,30,1,1
9203,7,17,6,1,9,5,1,2,2,68,7,63,7,0,1,2,2,2,2,2,1,1
9204,7,24,6,0,1,4,1,10,2,48,6,42,4,0,4,1,2,2,2,10,1,1
9205,7,24,6,0,7,4,1,2,2,45,8,44,7,0,1,1,1,2,2,26,1,1
9206,7,30,6,0,2,3,1,14,1,46,2,44,1,1,1,1,2,2,2,14,1,1
9207,7,30,6,0,5,4,1,18,2,45,7,44,7,2,1,1,2,2,2,18,1,1
9208,7,31,6,1,1,4,1,8,2,46,7,45,8,0,1,1,2,2,2,8,1,1
9209,7,31,6,0,1,4,1,9,1,48,7,42,7,0,1,1,2,2,2,9,1,1
9210,7,1,6,1,1,4,1,14,2,39,6,47,3,3,1,1,2,2,2,14,1,1
9211,7,1,6,1,3,4,1,31,2,46,6,48,6,0,4,1,2,2,2,31,1,1
9212,7,86,6,1,1,4,1,30,2,43,7,43,7,0,1,1,2,2,2,3,1,1
9213,7,24,6,0,1,4,1,14,2,46,6,45,6,0,1,1,2,2,2,14,1,1
9214,7,24,6,0,8,4,1,14,2,44,4,45,4,0,1,1,2,2,2,14,1,1
9215,7,24,6,0,7,4,1,4,2,44,7,45,7,0,1,1,2,2,2,4,1,1
9216,7,31,6,0,1,4,1,10,2,48,6,45,4,0,1,1,2,2,2,10,1,1
9217,7,31,6,0,2,4,1,29,2,44,8,46,6,0,1,1,2,2,2,23,1,1
9218,7,31,6,1,3,4,1,15,2,43,4,42,4,0,1,1,2,2,2,15,1,1
9219,7,31,6,0,1,4,1,15,1,42,3,40,3,1,1,1,2,2,2,15,1,1
9221,7,31,6,0,1,4,1,32,2,45,7,42,7,0,1,1,2,2,2,32,1,1
9222,7,32,6,0,3,4,1,16,2,43,7,45,7,0,1,1,2,2,2,17,1,1
9223,7,86,6,1,1,4,1,9,1,46,3,42,2,2,1,1,2,2,2,9,1,1
9224,7,4,6,1,2,4,1,12,2,47,6,44,3,0,1,1,2,2,2,25,1,1
9225,7,4,6,1,10,4,1,14,1,43,2,42,2,1,1,1,2,2,2,14,1,1
9226,7,4,6,1,1,4,1,17,2,41,7,42,3,0,1,1,2,2,2,17,1,1
9227,7,4,6,1,4,4,1,3,1,43,4,43,3,0,1,1,2,2,2,3,1,1
9228,7,10,6,1,8,2,1,2,2,45,9,45,4,0,1,1,2,2,2,3,1,1
9229,7,25,6,0,1,4,1,13,2,43,3,43,4,2,1,1,2,2,2,13,1,1
9230,7,25,6,1,2,4,1,6,2,50,4,49,4,2,1,1,2,2,2,6,1,1
9231,7,25,6,1,2,3,1,29,2,49,7,46,7,0,1,1,2,2,2,6,1,1
9232,7,25,6,0,1,4,1,29,2,48,7,46,6,1,1,1,2,2,2,29,1,1
9233,7,32,6,1,1,4,1,9,1,59,4,49,3,2,1,1,2,2,2,9,1,1
9234,7,32,6,0,7,4,1,27,2,44,7,47,6,0,1,1,2,2,2,27,1,1
9235,7,32,6,0,7,4,1,27,2,48,6,45,6,0,1,1,2,2,2,27,1,1
9236,7,32,6,0,2,4,2,7,2,46,7,46,6,1,1,1,2,2,2,7,1,1
9238,7,32,6,0,5,2,1,2,2,48,8,46,8,0,1,1,2,2,2,31,1,1
9239,7,20,6,1,1,4,1,2,2,43,4,44,7,0,1,1,2,2,2,19,1,1
9240,7,20,6,1,3,4,1,23,1,48,4,47,4,1,4,1,2,2,2,23,1,1
9241,7,24,6,0,1,4,1,6,2,44,6,42,6,2,4,1,2,2,2,6,1,1
9242,7,39,6,1,1,4,1,14,2,44,7,45,7,0,1,1,2,2,2,14,1,1
9243,7,39,6,1,3,4,1,3,2,46,7,45,4,0,1,1,2,2,2,25,1,1
9244,7,39,6,1,7,4,1,3,2,42,6,44,6,1,1,1,2,2,2,3,1,1
9245,7,25,6,0,7,4,1,2,2,44,9,45,7,0,1,1,2,2,2,17,1,1
9246,7,25,6,0,1,4,1,11,2,48,7,43,4,0,4,1,2,2,2,31,1,1
9247,7,25,6,0,1,4,1,24,2,62,4,58,4,0,1,1,2,2,2,24,1,1
9248,7,25,6,1,1,4,1,5,1,51,3,49,3,2,1,1,2,2,2,5,1,1
9249,7,25,6,0,1,4,1,25,2,46,7,46,7,0,1,1,2,2,2,25,2,1
9252,7,32,6,0,7,2,1,12,2,46,8,46,8,0,1,1,2,2,2,30,1,1
9255,7,18,6,0,1,2,1,36,2,70,8,58,7,3,1,1,2,2,2,36,1,1
9256,7,18,6,0,1,2,1,36,2,65,7,45,4,0,1,1,2,2,2,36,1,1
9257,7,18,6,0,1,2,1,36,2,52,8,50,4,0,4,1,2,2,2,36,1,1
9258,7,18,6,0,1,2,2,36,2,51,7,50,7,2,1,1,2,2,2,36,1,1
9259,7,126,6,0,7,4,1,6,2,44,3,42,4,0,1,1,1,2,2,6,1,1
9260,7,126,6,0,10,4,1,2,2,48,8,46,8,0,1,1,1,2,2,12,1,1
9261,7,126,6,0,1,4,1,12,2,42,7,41,7,0,1,1,1,2,2,12,1,1
9263,7,25,6,0,9,3,1,14,1,50,3,51,2,3,1,1,2,2,2,14,1,1
9264,7,25,6,1,3,4,1,32,1,43,3,43,2,0,1,1,2,2,2,32,1,1
9265,7,25,6,1,1,4,1,2,1,43,3,44,3,1,4,1,2,2,2,2,1,1
9266,7,25,6,0,1,4,1,4,2,47,7,48,7,0,1,1,1,2,2,4,1,1
9267,7,25,6,0,2,4,1,4,2,46,6,45,6,1,1,1,2,2,2,4,1,1
9268,7,43,6,0,1,4,1,2,2,54,4,56,6,0,1,1,2,2,2,16,1,1
9269,7,43,6,0,1,4,1,25,2,46,1,44,4,0,4,1,2,2,2,25,1,1
9270,7,43,6,0,1,4,1,32,2,42,7,42,7,1,4,1,2,2,2,32,1,1
9271,7,46,6,1,4,4,1,8,2,50,7,50,7,0,1,1,1,2,2,8,1,1
9272,7,46,6,0,8,4,1,19,2,48,6,44,6,0,1,1,2,2,2,30,1,1
9273,7,46,6,1,2,4,1,9,1,43,7,42,7,0,1,1,2,2,2,9,1,1
9274,7,46,6,0,9,4,1,27,2,46,6,43,6,0,1,1,2,2,2,27,1,1
9275,7,46,6,0,1,2,1,6,1,44,4,44,3,0,1,1,2,2,2,6,1,1
9280,7,127,6,1,1,4,1,9,2,47,3,46,2,1,1,1,1,2,2,9,1,1
9281,7,127,6,1,6,4,1,15,2,52,4,43,2,2,1,1,2,2,2,15,1,1
9282,7,127,6,1,1,4,1,5,1,48,3,46,3,2,1,1,1,2,2,5,1,1
9283,7,127,6,0,4,4,1,4,2,52,7,45,4,0,1,1,1,2,2,4,1,1
9284,7,25,6,0,7,4,1,12,2,46,6,43,7,0,1,1,2,2,2,12,1,1
9285,7,25,6,1,7,4,1,26,2,48,7,46,7,0,1,1,1,2,2,26,1,1
9286,7,25,6,0,1,4,1,23,2,46,6,45,7,0,1,1,2,2,2,23,1,1
9287,7,25,6,1,7,2,1,33,2,52,4,50,4,0,1,1,2,2,2,3,1,1
9288,7,25,6,1,1,2,1,33,2,46,1,46,1,3,1,1,2,2,2,30,1,1
9289,7,28,6,0,3,4,1,6,2,44,6,45,7,0,1,1,2,1,2,6,1,1
9290,7,28,6,0,9,4,1,8,2,45,8,45,7,1,1,1,1,2,2,7,1,1
9291,7,28,6,1,9,4,1,20,2,45,4,43,7,1,1,1,2,2,2,20,1,1
9292,7,28,6,0,1,4,1,20,2,42,7,45,7,0,1,1,2,2,2,8,1,1
9293,7,28,6,0,1,4,1,19,2,44,4,44,7,0,1,1,2,2,2,19,1,1
9294,7,28,6,1,2,3,1,19,2,42,4,44,3,0,1,1,1,2,2,19,1,1
9295,7,46,6,1,1,4,1,2,2,46,4,43,7,0,1,1,1,2,2,26,1,1
9296,7,46,6,0,1,4,1,2,2,47,6,45,7,0,1,1,2,2,2,2,1,1
9297,7,46,6,1,7,4,1,24,2,46,6,45,4,2,1,1,2,2,2,24,1,1
9298,7,46,6,0,7,4,1,5,2,48,4,46,4,0,1,1,2,2,2,5,1,1
9299,7,46,6,1,2,3,1,5,2,46,7,45,7,0,1,1,2,2,2,5,1,1
9300,7,46,6,0,2,4,1,5,2,47,6,45,6,0,1,1,2,2,2,5,1,1
9301,7,46,6,1,1,5,1,14,2,43,7,43,7,2,1,1,2,2,2,14,1,1
9305,7,127,6,1,3,4,1,12,2,47,7,46,4,0,1,1,2,2,2,12,1,1
9306,7,16,6,0,1,4,1,16,2,46,7,44,7,0,1,1,2,2,2,17,1,1
9307,7,16,6,1,1,4,1,2,1,48,3,48,3,1,1,1,2,2,2,2,1,1
9308,7,16,6,0,1,4,1,25,2,44,6,43,7,0,1,1,1,2,2,25,1,1
9309,7,16,6,1,1,2,1,21,2,47,6,43,7,0,1,1,2,2,2,4,1,1
9310,7,16,6,0,5,4,1,12,2,43,7,43,7,0,1,1,1,2,2,12,1,1
9311,7,16,6,1,7,4,1,33,2,54,7,52,7,1,1,1,2,2,2,33,1,1
9312,7,28,6,0,1,4,1,13,2,47,7,40,6,0,1,1,1,2,2,13,1,1
9313,7,28,6,1,3,4,1,27,1,45,4,48,3,2,1,1,2,2,2,27,1,1
9314,7,28,6,1,4,4,1,6,2,46,7,45,4,0,1,1,1,2,2,6,1,1
9315,7,28,6,1,1,4,1,7,2,44,8,46,7,0,1,1,1,2,2,15,1,1
9316,7,46,6,0,7,3,1,32,2,47,7,43,7,1,1,1,2,2,2,32,1,1
9317,7,46,6,1,9,4,1,32,2,44,7,43,6,0,1,1,2,2,2,31,1,1
9318,7,46,6,0,7,2,1,35,2,49,9,49,8,2,1,1,2,2,2,35,1,1
9324,7,24,6,1,1,2,1,36,2,50,7,50,7,3,1,1,2,2,2,36,1,1
9327,7,24,6,1,1,2,1,36,2,53,7,50,1,2,6,1,2,2,2,36,1,1
9328,7,18,6,0,1,4,1,13,2,59,4,54,4,1,1,1,2,2,2,13,1,2
9329,7,18,6,0,3,4,1,2,2,46,8,42,7,1,4,1,1,2,2,2,1,1
9330,7,18,6,0,9,4,1,2,2,47,7,47,9,1,1,1,1,2,2,25,1,1
9331,7,18,6,0,1,4,1,15,2,45,6,38,6,0,1,1,2,2,2,15,1,1
9332,7,18,6,0,1,4,1,5,2,44,7,44,7,0,1,1,2,2,2,5,1,1
9333,7,28,6,0,1,4,2,7,1,47,4,45,3,2,1,1,2,2,2,7,1,1
9334,7,28,6,1,2,4,1,29,2,44,7,45,7,0,1,1,1,2,2,29,1,1
9335,7,28,6,0,1,4,1,2,2,48,9,45,7,0,1,1,1,2,2,30,1,1
9336,7,28,6,0,2,4,1,2,2,44,8,44,7,0,1,1,2,2,2,2,1,1
9337,7,28,6,1,1,4,1,2,2,47,8,46,7,1,1,1,2,2,2,2,1,1
9338,7,28,6,0,2,4,1,2,2,48,7,49,7,0,1,1,1,2,2,32,1,1
9339,7,28,6,0,3,3,1,2,2,49,7,45,7,0,1,1,2,2,2,2,1,1
9340,7,46,6,1,1,4,1,6,2,50,7,49,6,0,1,1,2,2,2,6,1,1
9341,7,46,6,0,1,4,1,6,2,45,7,43,7,0,1,1,1,2,2,6,1,1
9342,7,46,6,1,1,4,1,6,2,48,7,43,4,0,1,1,2,2,2,6,1,1
9343,7,46,6,1,1,4,1,7,2,46,7,46,7,1,1,1,2,2,2,7,1,1
9344,7,46,6,0,7,4,1,2,2,45,7,43,7,0,1,1,2,2,2,2,1,1
9345,7,46,6,1,4,2,1,2,2,51,7,45,4,0,1,1,1,2,2,2,1,1
9346,7,46,6,0,7,4,1,2,2,47,6,49,7,0,1,1,2,2,2,2,1,1
9347,7,46,6,1,1,4,1,2,2,48,8,45,7,0,1,1,1,2,2,2,1,1
9349,7,24,6,0,4,2,3,36,2,59,1,53,1,2,2,1,2,2,2,36,1,1
9352,7,25,6,0,8,2,1,36,2,50,2,51,3,0,1,1,2,2,2,7,1,1
9353,7,18,6,0,10,4,4,21,2,54,8,51,7,1,1,1,2,2,2,21,1,1
9354,7,18,6,0,1,2,1,17,2,46,7,44,7,0,1,1,2,2,2,17,1,1
9355,7,18,6,0,2,4,1,17,2,48,6,44,6,0,1,1,2,2,2,2,1,1
9356,7,18,6,1,1,4,1,18,2,44,7,44,6,1,1,1,2,2,2,18,1,1
9357,7,18,6,0,7,4,1,2,1,44,3,43,3,0,4,1,2,1,1,2,1,1
9358,7,28,6,1,2,4,1,5,2,42,7,41,7,0,1,1,2,2,2,5,1,1
9359,7,28,6,0,9,4,1,25,2,46,7,46,7,0,1,1,2,2,2,25,1,1
9360,7,46,6,1,7,4,1,5,2,45,7,44,7,2,1,1,2,2,2,5,1,1
9361,7,46,6,1,1,4,2,21,2,55,6,53,6,2,1,1,2,2,2,14,1,1
9362,7,46,6,1,7,4,1,17,1,53,3,52,3,2,1,1,2,2,2,17,1,1
9363,7,46,6,0,1,4,1,4,2,43,7,45,4,0,1,1,2,2,2,4,1,1
9364,7,25,6,1,5,2,1,36,2,50,7,43,8,1,4,1,2,2,2,36,1,1
9365,7,25,6,1,9,2,2,36,2,54,7,54,7,2,1,1,2,2,2,36,1,1
9366,7,127,6,1,1,2,2,2,2,48,4,46,4,1,1,1,2,2,2,2,1,1
9367,7,28,6,0,10,2,1,36,2,55,7,54,7,3,1,1,2,2,2,36,1,1
9369,7,126,6,0,1,4,1,30,2,57,8,52,7,0,1,1,1,2,2,6,1,1
9373,7,4,6,1,1,4,1,31,2,46,6,43,4,1,1,1,2,2,2,31,1,1
9374,7,4,6,1,1,4,1,13,2,57,7,46,4,0,1,1,2,2,2,13,1,1
9375,7,4,6,1,1,4,1,13,2,46,6,43,7,0,1,1,2,2,2,13,1,1
9376,7,4,6,1,1,4,1,13,2,44,6,44,4,0,2,1,2,2,2,13,1,1
9378,7,48,6,1,7,4,1,31,2,44,6,41,4,0,1,1,2,2,2,31,1,1
9379,7,48,6,1,1,4,1,13,2,46,7,44,7,0,1,1,2,2,2,13,1,1
9380,7,4,6,1,1,4,1,6,2,44,4,43,1,0,1,1,2,2,2,6,1,1
9381,7,4,6,1,3,4,1,6,1,49,4,49,4,1,1,1,2,2,2,6,1,1
9383,7,4,6,1,5,2,1,2,2,49,7,46,7,0,1,1,2,2,2,2,1,1
9384,7,4,6,1,1,4,1,2,2,45,8,45,8,0,1,1,2,2,2,4,1,1
9385,7,48,6,1,1,4,1,9,2,39,4,40,4,1,1,1,1,2,2,9,1,1
9386,7,48,6,0,1,4,1,9,2,46,8,44,7,0,1,1,2,2,2,9,1,1
9387,7,48,6,1,7,4,1,9,2,45,7,45,7,0,1,1,2,2,2,13,1,1
9388,7,4,6,1,7,4,1,21,2,48,4,43,6,0,2,1,2,2,2,21,1,1
9389,7,4,6,1,7,4,1,18,2,46,4,44,4,0,1,1,2,2,2,18,1,1
9390,7,48,6,1,1,4,1,7,2,46,7,44,6,0,1,1,1,2,2,7,1,1
9391,7,48,6,1,2,4,1,7,2,47,6,49,4,1,1,1,1,2,2,7,1,1
9393,7,4,6,1,5,4,1,4,2,46,8,45,7,0,1,1,2,2,2,4,1,1
9394,7,4,6,1,8,4,1,23,2,44,4,42,4,1,1,1,2,2,2,23,1,1
9395,7,4,6,1,6,2,1,34,2,65,3,46,3,0,2,1,1,2,2,9,1,1
9396,7,48,6,1,6,4,1,2,2,48,7,45,8,0,1,1,2,2,2,30,1,1
9397,7,48,6,0,1,4,1,2,2,46,7,44,7,0,1,1,1,2,2,24,1,1
9398,7,48,6,0,1,4,1,2,2,46,7,46,7,0,1,1,2,2,2,2,1,1
9399,7,48,6,1,1,4,1,2,2,47,8,46,7,0,1,1,2,2,2,2,1,1
9400,7,4,6,1,1,2,1,3,2,50,7,48,7,0,1,1,2,2,2,3,1,1
9401,7,4,6,1,10,3,3,4,2,47,7,46,7,0,1,1,2,2,2,4,1,1
9402,7,10,6,1,5,4,1,6,1,48,4,46,3,0,2,1,2,1,2,6,1,1
9403,7,10,6,1,2,4,1,25,2,46,4,42,6,0,1,1,2,1,2,29,1,1
9404,7,10,6,1,1,4,1,13,2,46,7,43,7,0,1,1,2,1,2,13,1,1
9405,7,10,6,1,3,4,1,2,2,50,8,45,6,1,1,1,2,1,2,12,1,1
9406,7,126,6,0,9,4,1,29,2,41,3,39,3,0,5,1,2,2,2,29,1,1
9407,7,126,6,1,1,4,1,2,2,46,9,46,8,1,1,1,2,2,2,12,1,1
9408,7,126,6,0,5,4,1,14,1,41,3,42,2,5,1,1,1,2,2,14,1,1
9409,7,10,6,1,1,4,1,17,2,41,6,48,7,0,1,1,2,1,2,17,2,1
9410,7,10,6,0,1,4,1,20,2,46,7,42,4,0,1,1,2,2,2,20,1,1
9411,7,10,6,1,2,4,1,13,2,46,8,45,7,0,1,1,2,2,2,13,1,1
9412,7,10,6,1,9,4,1,13,2,50,7,46,4,0,2,1,2,2,2,13,1,1
9413,7,10,6,1,1,4,1,6,2,46,7,46,7,0,1,1,2,2,2,6,1,1
9415,7,48,6,1,4,4,1,2,2,42,9,44,8,0,1,1,2,2,2,4,1,1
9416,7,48,6,1,1,4,1,11,2,51,4,54,3,2,1,1,2,2,2,3,1,1
9417,7,48,6,1,1,4,1,11,2,49,7,45,8,0,1,1,2,2,2,25,1,1
9418,7,48,6,1,1,4,1,5,2,43,4,41,3,1,1,1,2,2,2,5,1,1
9419,7,48,6,1,1,4,1,5,2,53,7,50,1,0,4,1,2,2,2,5,1,1
9420,7,48,6,1,7,4,1,25,2,46,6,44,7,0,1,1,2,2,2,25,1,1
9421,7,48,6,1,1,2,1,25,2,46,7,40,6,0,1,1,2,2,2,25,1,1
9422,7,10,6,1,7,4,1,6,2,45,8,47,7,0,1,1,2,2,2,6,1,1
9423,7,10,6,1,3,4,1,10,2,50,7,47,6,0,1,1,2,2,2,10,1,1
9424,7,10,6,1,1,4,1,25,2,48,4,45,4,0,4,1,2,2,2,25,1,1
9425,7,48,6,1,1,4,1,14,1,44,3,45,3,1,1,1,1,2,2,14,1,1
9426,7,48,6,0,7,2,2,3,2,45,9,45,7,0,1,1,1,2,2,18,1,1
